Location ID,Location Name,Location Group,Location Type,Sensor ID,Place Open,Local Date/Time,UTC Date/Time,# of aggregated records,PM2.5 (μg/m³) raw,PM2.5 (μg/m³) corrected,0.3μm particle count,CO2 (ppm) raw,CO2 (ppm) corrected,Temperature (°C) raw,Temperature (°C) corrected,Heat Index (°C),Humidity (%) raw,Humidity (%) corrected,TVOC (ppb),TVOC index,NOX index,PM1 (μg/m³),PM10 (μg/m³),measure0,measure1,measure2,measure3,measure4,measure5,measure6,measure7,measure8,measure9,measure10,measure11,measure12,measure13,measure14,measure15,measure16,measure17,measure18,measure19
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,TRUE,6/15/2026 7:00,2026-06-15T11:00:00.000Z,20,2.7,2.5,493,460,460,19,19,19,73,73,,34590,19482,1.8,2.8,412.8,387.9,300,298.2,320,24.9,0.8,132.9,18.6,0.6,0,0,2.7,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,FALSE,6/15/2026 6:00,2026-06-15T10:00:00.000Z,20,3.5,3,597,465,465,17.5,17.5,17.6,81,81,,34640,19638,2.5,3.7,415.2,387.5,300.4,297.9,318.8,27.6,5.8,162.5,23.8,0.7,0.1,0.1,3.5,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,FALSE,6/15/2026 5:00,2026-06-15T09:00:00.000Z,20,4.3,3.4,684,464,464,17.2,17.2,17.2,83,83,,34717,19730,3,4.5,415.2,387.3,300.5,297.8,318.6,27.8,6.6,186.1,30.7,0.6,0,0,4.4,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,FALSE,6/15/2026 4:00,2026-06-15T08:00:00.000Z,20,3.3,2.8,563,463,463,17.4,17.4,17.3,82,82,,34780,19719,2.2,3.5,414,387.2,299.9,297.6,318.9,26.8,4.2,146.3,22.1,0.9,0,0,3.2,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,FALSE,6/15/2026 3:00,2026-06-15T07:00:00.000Z,20,1.5,1.7,332,459,459,18,18,18,81,81,,34862,19787,0.9,1.7,415.7,387.3,299.5,297.8,319.7,28.4,0.4,84.8,12.9,0.1,0,0,1.4,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,FALSE,6/15/2026 2:00,2026-06-15T06:00:00.000Z,20,0.4,0.8,169,462,462,19.1,19.1,19.1,85,85,,34652,19550,0,0.5,414.5,387.7,299.5,298,320.8,26.8,-1.6,44.6,6.8,0.5,0,0,0.4,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,FALSE,6/15/2026 1:00,2026-06-15T05:00:00.000Z,20,0.8,1.1,210,462,462,19.8,19.8,19.7,90,90,,34429,19355,0.2,0.9,413,388.1,300.1,298.3,321.6,25,0.8,57.5,9,0.5,0,0,0.7,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,FALSE,6/15/2026 0:00,2026-06-15T04:00:00.000Z,20,2.7,2.5,510,463,463,20.8,20.8,20.8,91,91,,34334,19346,1.8,2.8,414.1,388.2,300.3,298.5,322.7,25.8,0.7,140.1,21.7,0.3,0,0,2.7,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,FALSE,6/14/2026 23:00,2026-06-15T03:00:00.000Z,20,13,8.8,1764,473,473,21.8,21.8,21.7,95,95,,33902,18991,9,13.4,409.3,388.6,301.6,298.8,323.5,20.7,8,485.3,90.3,2.7,0.2,0,13,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,FALSE,6/14/2026 22:00,2026-06-15T02:00:00.000Z,20,15.8,10.4,2075,471,471,22.1,22.1,22.1,95,95,,33924,19099,10.8,16.3,410.7,388.8,302.1,299,323.8,21.8,9.6,573.5,113.5,4.8,0.2,0,16.1,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,FALSE,6/14/2026 21:00,2026-06-15T01:00:00.000Z,20,16.9,10.9,2174,469,469,22.1,22.1,22.2,94,94,,33884,19103,11.4,17.5,411.7,388.7,302.5,298.8,323.8,23.1,14.5,597.2,117.1,5.4,0.3,0.1,16.9,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,FALSE,6/14/2026 20:00,2026-06-15T00:00:00.000Z,20,14.2,9.8,1956,452,452,22.3,22.3,22.4,90,90,,33974,19087,9.9,14.5,412.6,387.9,302.1,298.3,324.7,24.7,14.6,533.4,98.3,3.1,0,0,14.3,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,TRUE,6/14/2026 19:00,2026-06-14T23:00:00.000Z,20,15.9,11.7,2345,426,426,27,27,28.5,69,69,,33945,19197,11.8,16.2,419.9,386.8,301.5,298,330.4,33.1,12.5,636.5,101.5,3,0.1,0,16.1,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,TRUE,6/14/2026 18:00,2026-06-14T22:00:00.000Z,20,14.4,11.3,2256,423,423,30,30,32.2,57,57,,33644,18909,11.1,14.7,414.6,387.2,300.5,298.6,332.6,27.4,1.2,604.2,86.1,1.9,0,0,14.5,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,TRUE,6/14/2026 17:00,2026-06-14T21:00:00.000Z,20,13.8,11.1,2210,421,421,31.8,31.8,34.8,53,53,,33588,18900,10.9,13.9,414.3,387.5,300.2,299,334.9,26.9,-4.2,594.6,79,1.1,0.1,0,13.9,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,TRUE,6/14/2026 16:00,2026-06-14T20:00:00.000Z,20,11.9,9.9,1973,427,427,31.2,31.2,33.1,51,51,,33899,19073,9.5,12.2,418.2,387,300.3,298.6,333.6,31.2,-0.5,521.7,66.1,1.4,0,0,11.8,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,TRUE,6/14/2026 15:00,2026-06-14T19:00:00.000Z,20,11.6,9.8,1966,422,422,32.6,32.6,35.1,48,48,,33851,19044,9.1,11.9,418.3,387,299.7,298.8,335.8,31.3,-6,513.2,65.7,1.1,0,0,11.5,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,TRUE,6/14/2026 14:00,2026-06-14T18:00:00.000Z,20,9.1,8,1601,421,421,33,33,35.3,46,46,,33823,18970,7.2,9.2,418.1,386.9,300.3,298.9,335.9,31.1,-2.4,422.1,51,0.6,0,0,9,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,TRUE,6/14/2026 13:00,2026-06-14T17:00:00.000Z,20,8.3,7.3,1462,422,422,33.1,33.1,34.7,43,43,,33813,18856,6.4,8.4,416.5,385.6,299.2,297.9,336.9,30.8,-3.5,388,48.7,0.9,0,0,8.3,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,TRUE,6/14/2026 12:00,2026-06-14T16:00:00.000Z,20,6.4,6.2,1249,429,429,35.3,35.3,37.5,39,39,,33784,18859,5.2,6.5,414.9,386.2,297.8,298.9,339,28.7,-20,326.6,37.9,0.3,0,0,6.4,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,TRUE,6/14/2026 11:00,2026-06-14T15:00:00.000Z,20,6,6,1199,439,439,33.8,33.8,35.6,42,42,,33975,19078,4.7,6.1,416.8,386.9,298.1,299.2,336.7,29.9,-20,313.3,32.5,0.7,0,0,6,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,TRUE,6/14/2026 10:00,2026-06-14T14:00:00.000Z,20,6.6,6.2,1244,445,445,30.3,30.3,31.6,50,50,,33980,19083,5.2,6.9,415.7,386.8,299.3,298.6,332.8,28.9,-7,327.9,37.7,0.9,0.1,0,6.7,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,TRUE,6/14/2026 9:00,2026-06-14T13:00:00.000Z,20,7.7,7.1,1415,467,467,29.7,29.7,30.7,50,50,,33924,18986,6.1,8,411.9,387.6,298.8,299.3,332.5,24.3,-15.8,371.3,42.8,0.9,0.2,0.1,7.7,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,TRUE,6/14/2026 8:00,2026-06-14T12:00:00.000Z,20,9.7,8.2,1631,493,493,26.1,26.1,26.6,60,60,,33872,18764,7.5,9.9,409.6,388.6,300.2,299.4,327.9,21,-6.4,430,54.8,1.3,0,0,9.7,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,TRUE,6/14/2026 7:00,2026-06-14T11:00:00.000Z,20,12.3,9.3,1862,510,510,22.4,22.4,22.4,70,70,,33913,18690,9.4,12.5,409.4,388.8,301.1,299.1,323,20.6,2,494.1,70.8,1.8,0,0,12.2,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,FALSE,6/14/2026 6:00,2026-06-14T10:00:00.000Z,20,15.3,10.9,2180,519,519,18.7,18.7,18.7,83,83,,33911,18621,11.7,15.7,409.3,388,303.4,298.4,319.7,21.3,23.1,585,84.8,2.7,0.1,0.1,15.3,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,FALSE,6/14/2026 5:00,2026-06-14T09:00:00.000Z,20,15,10.7,2138,519,519,18,18,18,83,83,,33930,18530,11.4,15.4,410.3,387.7,301.9,298,319.7,22.6,15.6,570.2,81.5,3,0,0,15,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,FALSE,6/14/2026 4:00,2026-06-14T08:00:00.000Z,19,12.9,9.6,1925,504,504,18.8,18.8,18.9,77,77,,33932,18494,10.2,13.3,410.6,387.6,301.3,298,320.4,22.9,11,513.1,70.2,1.9,0.1,0,12.9,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,FALSE,6/14/2026 3:00,2026-06-14T07:00:00.000Z,20,12.5,9.4,1883,496,496,19.3,19.3,19.4,74,74,,33876,18484,9.6,12.9,409.3,387.7,301.2,298,320.9,21.6,10.1,498.3,69.3,1.9,0.2,0,12.5,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,FALSE,6/14/2026 2:00,2026-06-14T06:00:00.000Z,20,11.8,9.1,1812,495,495,19.9,19.9,19.9,72,72,,33854,18493,9.1,12.1,410.6,387.8,301.5,298.1,321.5,22.8,11.6,477.8,64,2.1,0,0,11.8,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,FALSE,6/14/2026 1:00,2026-06-14T05:00:00.000Z,20,11.1,8.5,1697,489,489,20.2,20.2,20.2,71,71,,33710,18420,8.5,11.3,410.6,387.7,301.7,298,321.7,22.9,13.8,447.8,60,2.5,0.1,0,11.1,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,FALSE,6/14/2026 0:00,2026-06-14T04:00:00.000Z,20,9.6,7.6,1526,477,477,20.9,20.9,21,67,67,,33841,18502,7.4,9.8,410.9,387.6,301.3,298.1,322.4,23.3,9.9,405.4,53.7,1.7,0,0,9.7,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,FALSE,6/13/2026 23:00,2026-06-14T03:00:00.000Z,20,7.9,6.5,1292,465,465,21.4,21.4,21.4,64,64,,33787,18427,6,8,411.1,387.6,300.7,298.1,323,23.5,6.1,337.2,46.7,1,0,0,7.8,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,FALSE,6/13/2026 22:00,2026-06-14T02:00:00.000Z,20,7.4,6.3,1256,466,466,22.5,22.5,22.5,62,62,,33584,18330,5.6,7.7,409.7,387.4,301,298.2,324.2,22.3,7.6,330.5,43.6,2,0.1,0,7.4,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,FALSE,6/13/2026 21:00,2026-06-14T01:00:00.000Z,20,5.4,5,994,451,451,23.5,23.5,23.5,58,58,,33703,18389,4,5.5,410.5,387.1,300.7,298,325.3,23.4,6.6,264.4,34.2,1,0,0,5.4,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,FALSE,6/13/2026 20:00,2026-06-14T00:00:00.000Z,20,4.1,4.2,837,442,442,25.5,25.5,25.5,52,52,,33879,18483,3,4.2,411.6,386.9,300.2,297.8,327.9,24.7,4.4,216.7,25.9,0.5,0,0,4,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,TRUE,6/13/2026 19:00,2026-06-13T23:00:00.000Z,20,3.7,3.9,787,433,433,28,28,28.2,47,47,,33959,18537,2.7,3.8,411.6,386.6,300,298,330.7,25,1.5,206.1,24.5,0.4,0,0,3.7,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,TRUE,6/13/2026 18:00,2026-06-13T22:00:00.000Z,20,2.8,3.4,684,428,428,30.7,30.7,30.7,41,41,,34046,18546,2,2.9,414.5,386.2,299.9,298.1,334,28.3,0.9,179.3,18.8,0.1,0,0,2.8,,,,,,,
192213,Collocation-Harrisburg-010,,Outdoor,airgradient:588c8135a6ec,TRUE,6/13/2026 17:00,2026-06-13T21:00:00.000Z,20,2.3,3.2,645,423,423,33.4,33.4,33.5,36,36,,33820,18355,1.7,2.4,414.1,386,298.7,298.2,337,28,-9.1,167.2,16.6,0.2,0,0,2.4,,,,,,,
