Location ID,Location Name,Location Group,Location Type,Sensor ID,Place Open,Local Date/Time,UTC Date/Time,# of aggregated records,PM2.5 (μg/m³) raw,PM2.5 (μg/m³) corrected,0.3μm particle count,CO2 (ppm) raw,CO2 (ppm) corrected,Temperature (°C) raw,Temperature (°C) corrected,Heat Index (°C),Humidity (%) raw,Humidity (%) corrected,TVOC (ppb),TVOC index,NOX index,PM1 (μg/m³),PM10 (μg/m³),measure0,measure1,measure2,measure3,measure4,measure5,measure6,measure7,measure8,measure9,measure10,measure11,measure12,measure13,measure14,measure15,measure16,measure17,measure18,measure19
183437,Collocation-Harrisburg-005,,Outdoor,airgradient:588c813fe2ac,FALSE,6/16/2026 23:00,2026-06-17T03:00:00.000Z,20,1.4,5.7,319,425,425,19,19,19,56,56,,33810,19561,0.7,1.5,,,,,,,,211.7,22,0.5,0,0,1.4,,,,,,,
183437,Collocation-Harrisburg-005,,Outdoor,airgradient:588c813fe2ac,FALSE,6/16/2026 22:00,2026-06-17T02:00:00.000Z,20,0.7,5.1,286,425,425,19.1,19.1,19.1,55,55,,33842,19505,0.3,0.8,,,,,,,,187.3,18.1,0.5,0,0,0.6,,,,,,,
183437,Collocation-Harrisburg-005,,Outdoor,airgradient:588c813fe2ac,FALSE,6/16/2026 21:00,2026-06-17T01:00:00.000Z,20,0.7,5.2,287,420,420,20.1,20.1,20.2,55,55,,33996,19634,0.4,0.8,,,,,,,,186.8,18.5,0.7,0,0,0.7,,,,,,,
183437,Collocation-Harrisburg-005,,Outdoor,airgradient:588c813fe2ac,FALSE,6/16/2026 20:00,2026-06-17T00:00:00.000Z,20,0.2,4.7,263,414,414,21.8,21.8,21.9,48,48,,33773,19365,0.1,0.3,,,,,,,,167.3,13.8,0.4,0,0,0.2,,,,,,,
183437,Collocation-Harrisburg-005,,Outdoor,airgradient:588c813fe2ac,TRUE,6/16/2026 19:00,2026-06-16T23:00:00.000Z,20,0.1,4.4,247,411,411,23.5,23.5,23.5,42,42,,34023,19477,0,0.1,,,,,,,,153.1,12.9,0.5,0,0,0.1,,,,,,,
183437,Collocation-Harrisburg-005,,Outdoor,airgradient:588c813fe2ac,TRUE,6/16/2026 18:00,2026-06-16T22:00:00.000Z,20,0.1,4.5,247,407,407,24.8,24.8,24.4,40,40,,33911,19211,0.1,0.2,,,,,,,,154,12,0.2,0,0,0.1,,,,,,,
183437,Collocation-Harrisburg-005,,Outdoor,airgradient:588c813fe2ac,TRUE,6/16/2026 17:00,2026-06-16T21:00:00.000Z,20,0.1,4.5,251,406,406,27.3,27.3,26.8,37,37,,33572,18817,0.1,0.1,,,,,,,,158.9,11.8,0.3,0,0,0.1,,,,,,,
183437,Collocation-Harrisburg-005,,Outdoor,airgradient:588c813fe2ac,TRUE,6/16/2026 16:00,2026-06-16T20:00:00.000Z,20,0.4,4.7,262,407,407,28.3,28.3,27.6,34,34,,33763,18972,0.1,0.5,,,,,,,,165.9,15,0.7,0.1,0,0.4,,,,,,,
183437,Collocation-Harrisburg-005,,Outdoor,airgradient:588c813fe2ac,TRUE,6/16/2026 15:00,2026-06-16T19:00:00.000Z,20,0.4,4.7,260,407,407,29.2,29.2,28.2,32,32,,33692,18864,0.1,0.5,,,,,,,,171.6,17.5,0.9,0.1,0,0.6,,,,,,,
183437,Collocation-Harrisburg-005,,Outdoor,airgradient:588c813fe2ac,TRUE,6/16/2026 14:00,2026-06-16T18:00:00.000Z,20,0.1,4.6,255,414,414,27.7,27.7,27.1,35,35,,33631,18863,0,0.1,,,,,,,,160.4,13.9,0.4,0,0,0.1,,,,,,,
